Product_id,Product_name,Product_condition,Product_price,Product_stock,Product_image,Category_id,Category_name,Seller_id
PRODUCT_4033,SRAM RED ETAP AXS 2X D1 ELECTRONIC FM HRD GROUPSET CENTERLOCK,Brand new,12000,1,https://media.karousell.com/media/photos/products/2024/6/6/sram_red_etap_axs_2x_d1_electr_1717650532_53c09c83_progressive_thumbnail,6,Electronics,SELLER_2
PRODUCT_4034,Mattel UNO Electronic Game - Blitzo,Like new,45,1,https://media.karousell.com/media/photos/products/2024/6/26/mattel_uno_electronic_game__bl_1719438353_06d45515_progressive_thumbnail.jpg,6,Electronics,SELLER_3
PRODUCT_4035,Yamaha PSR-E273 61 Keys Portable Keyboard Full Package Electronic Piano (PSRE273 PSR E273),Lightly used,699,1,https://media.karousell.com/media/photos/products/2024/6/8/yamaha_psre273_61_keys_portabl_1717822424_1067055b_progressive_thumbnail.jpg,6,Electronics,SELLER_4
PRODUCT_4036,MONOPOLY SUPER ELECTRONIC BANKING,Brand new,100,1,https://media.karousell.com/media/photos/products/2024/6/18/monopoly_super_electronic_bank_1718730884_c6d59d67_progressive_thumbnail.jpg,6,Electronics,SELLER_5
PRODUCT_4037,STAR WARS Episode 1 Electronic Qui-Gon Jinn Lightsaber 1999,Lightly used,100,1,https://media.karousell.com/media/photos/products/2024/6/24/star_wars_episode_1_electronic_1719197097_34ddabce_progressive_thumbnail.jpg,6,Electronics,SELLER_6
PRODUCT_4038,Yamaha DTX-452K Electronic Drum,Lightly used,1800,1,https://media.karousell.com/media/photos/products/2024/6/4/yamaha_dtx452k_electronic_drum_1717513788_7ba12edd_progressive_thumbnail.jpg,6,Electronics,SELLER_7
PRODUCT_4039,Camry Electronic Platform Scale,Like new,600,1,https://media.karousell.com/media/photos/products/2024/6/25/camry_electronic_platform_scal_1719309843_1f00f7d5_progressive_thumbnail.jpg,6,Electronics,SELLER_8
PRODUCT_4040,Camry Electronic Platform Scale,Like new,600,1,https://media.karousell.com/media/photos/products/2024/6/25/camry_electronic_platform_scal_1719309843_1f00f7d5_progressive_thumbnail.jpg,6,Electronics,SELLER_9
PRODUCT_4041,Sewing Machine Speed Controller Pedal with 3.5mm Jack Connection,Like new,30,1,https://media.karousell.com/media/photos/products/2024/6/12/sewing_machine_speed_controlle_1718173015_d5b54fbb_progressive_thumbnail.jpg,6,Electronics,SELLER_10
PRODUCT_4042,Summer School Electronics Science Fair,Lightly used,405,1,https://media.karousell.com/media/photos/products/2024/6/9/summer_school_electronics_scie_1717951774_29b75d66_progressive_thumbnail.jpg,6,Electronics,SELLER_1
PRODUCT_4043,Porsche Design Malaysia Airline 1st Class Amenity Kit Cable Bag Powerbank Gadget Electronic Organizer Charger Bag Hard Case Pouch,Brand new,30,1,https://media.karousell.com/media/photos/products/2024/6/4/porsche_design_malaysia_airlin_1717482328_3d58d377_progressive_thumbnail,6,Electronics,SELLER_2
PRODUCT_4044,Fangs Metal Distortion TC Electronic,Like new,140,1,https://media.karousell.com/media/photos/products/2024/6/4/fangs_metal_distortion_tc_elec_1717504783_5dd343f4_progressive_thumbnail.jpg,6,Electronics,SELLER_3
PRODUCT_4045,Latest model NetEase Youdao Dictionary Pen X5 Translation Scanning Reading Pen 3.0 English Word Electronic Dictionary,Brand new,888,1,https://media.karousell.com/media/photos/products/2024/6/5/netease_youdao_dictionary_pen__1717596503_336ac4f3_progressive_thumbnail.jpg,6,Electronics,SELLER_4
PRODUCT_4046,Electronic Visible Man Human Body Torso Lights Up Battery Operated Light,Well used,45,1,https://media.karousell.com/media/photos/products/2024/6/25/electronic_visible_man_human_b_1719299437_bd6f8bda_progressive_thumbnail.jpg,6,Electronics,SELLER_5
PRODUCT_4047,POMA electric electronic Baby Gradle,Lightly used,60,1,https://media.karousell.com/media/photos/products/2024/6/4/poma_electric_electronic_baby__1717490684_259fdfc1_progressive_thumbnail.jpg,6,Electronics,SELLER_6
PRODUCT_4048,Electronic Drum,Like new,100,1,https://media.karousell.com/media/photos/products/2024/7/3/electronic_drum_1719983145_b5a7fda5_progressive_thumbnail.jpg,6,Electronics,SELLER_7
PRODUCT_4049,Tc Electronic Flasback with mash system ( free Joyo patch cable ),Well used,320,1,https://media.karousell.com/media/photos/products/2024/5/31/tc_electronic_flasback_with_ma_1717155801_3ae27c19_progressive_thumbnail.jpg,6,Electronics,SELLER_8
PRODUCT_4050,Baby Einstein Cal's Smart Sounds Symphony Magic Touch Wooden Electronic Activity Toy,Used,35,1,https://media.karousell.com/media/photos/products/2024/6/11/baby_einstein_cals_smart_sound_1718118348_092a70bb_progressive_thumbnail.jpg,6,Electronics,SELLER_9
PRODUCT_4051,TC Electronic Nova Delay,Lightly used,450,1,https://media.karousell.com/media/photos/products/2024/6/2/tc_electronic_nova_delay_1717325892_f686570c_progressive_thumbnail.jpg,6,Electronics,SELLER_10
PRODUCT_4052,?Foldable Version?BX20 Foldable and Rechargeable 88 keys Piano Electronic Keyboard,Brand new,450,1,https://media.karousell.com/media/photos/products/2024/6/7/foldable_versionbx20_foldable__1717758066_66772d0c_progressive_thumbnail.jpg,6,Electronics,SELLER_1
PRODUCT_4053,?Foldable Version?BX20 Foldable and Rechargeable 88 keys Piano Electronic Keyboard,Brand new,450,1,https://media.karousell.com/media/photos/products/2024/6/7/foldable_versionbx20_foldable__1717758066_66772d0c_progressive_thumbnail.jpg,6,Electronics,SELLER_2
PRODUCT_4054,Star Wars: The Black Series Boba Fett Electronic Helmet,Brand new,534,1,https://media.karousell.com/media/photos/products/2024/6/12/star_wars_the_black_series_bob_1718180858_01b1c942_progressive_thumbnail.jpg,6,Electronics,SELLER_3
PRODUCT_4055,NUX DM-7X 5-Piece Digital Electronic Drum Set with PA-50 Monitor Speaker,Lightly used,3680,1,https://media.karousell.com/media/photos/products/2024/6/7/nux_dm7x_5piece_digital_electr_1717750401_ce2bfbd0_progressive_thumbnail,6,Electronics,SELLER_4
PRODUCT_4056,SKYSURFER REVEB TC ELECTRONIC,Well used,120,1,https://media.karousell.com/media/photos/products/2024/6/19/skysurfer_reveb_tc_electronic_1718839162_cefed72b_progressive_thumbnail.jpg,6,Electronics,SELLER_5
PRODUCT_4057,Citizen Electronic Cosmotron,Well used,258,1,https://media.karousell.com/media/photos/products/2024/5/30/citizen_electronic_cosmotron_1717111574_c44eee09_progressive_thumbnail.jpg,6,Electronics,SELLER_6
PRODUCT_4058,Tomytronic 3D Sky Attack VINTAGE 1983 Electronic Game,Lightly used,400,1,https://media.karousell.com/media/photos/products/2024/4/25/tomytronic_3d_sky_attack_vinta_1714015253_1103a094_progressive_thumbnail.jpg,6,Electronics,SELLER_7
PRODUCT_4059,Electronic 88 keys keyboard - BLW EP-88 Plus,Like new,300,1,https://media.karousell.com/media/photos/products/2024/5/31/electronic_88_keys_keyboard__b_1717151351_210d39ac_progressive_thumbnail,6,Electronics,SELLER_8
PRODUCT_4060,IFM ELECTRONIC SM9000,New,5239,1,https://media.karousell.com/media/photos/products/2024/6/26/ifm_electronic_sm9000_1719372134_66064f27_progressive_thumbnail,6,Electronics,SELLER_9
PRODUCT_4061,TC Electronic Polytune Clip-On Guitar Tuner,Like new,139,1,https://media.karousell.com/media/photos/products/2024/6/10/tc_electronic_polytune_clipon__1718009377_02aa14b4_progressive_thumbnail.jpg,6,Electronics,SELLER_10
PRODUCT_4062,STE 2pin IEM Cable,Heavily used,20,1,https://media.karousell.com/media/photos/products/2024/6/13/ste_2pin_iem_cable_1718247902_f04d822a_progressive_thumbnail.jpg,6,Electronics,SELLER_1
PRODUCT_4063,Marvel Legends Future Fight Punisher Iron Man Electronic Helmet,Brand new,520,1,https://media.karousell.com/media/photos/products/2024/5/31/marvel_legends_future_fight_pu_1717115409_c721c5b4_progressive_thumbnail.jpg,6,Electronics,SELLER_2
PRODUCT_4064,54 Keys Digital Electronic Keyboard MK 2065,Well used,70,1,https://media.karousell.com/media/photos/products/2024/6/3/54_keys_digital_electronic_key_1717403747_114dbfad_progressive_thumbnail.jpg,6,Electronics,SELLER_3
PRODUCT_4065,Rare Thunderbirds Are Go Thunderbird 2 Electronic Sound Function Toys 2015 Green Jet Fighters Vivid Toys,Like new,349.9,1,https://media.karousell.com/media/photos/products/2024/4/2/rare_thunderbirds_are_go_thund_1712090127_255821dd_progressive_thumbnail.jpg,6,Electronics,SELLER_4
PRODUCT_4066,Rare Thunderbirds Are Go Thunderbird 2 Electronic Sound Function Toys 2015 Green Jet Fighters Vivid Toys,Like new,349.9,1,https://media.karousell.com/media/photos/products/2024/4/2/rare_thunderbirds_are_go_thund_1712090127_255821dd_progressive_thumbnail.jpg,6,Electronics,SELLER_5
PRODUCT_4067,HH Electronic VRC-210 Portable PA System ( VRC210 / VRC 210 ),Like new,1850,1,https://media.karousell.com/media/photos/products/2024/4/24/hh_electronic_vrc210_portable__1713935655_952dca10_progressive_thumbnail.jpg,6,Electronics,SELLER_6
PRODUCT_4068,Electronic Coin Sorter Coin Star CS550,Well used,200,1,https://media.karousell.com/media/photos/products/2024/6/25/electronic_coin_sorter_coin_st_1719283767_f6cc69f5_progressive_thumbnail.jpg,6,Electronics,SELLER_7
PRODUCT_4069,TC Electronics June 60 Chorus V2,Like new,150,1,https://media.karousell.com/media/photos/products/2024/6/3/tc_electronics_june_60_chorus__1717442207_b5911d84_progressive_thumbnail.jpg,6,Electronics,SELLER_8
PRODUCT_4070,Electronic Weighing Scale,Like new,20,1,https://media.karousell.com/media/photos/products/2024/6/8/electronic_weighing_scale_1717830927_64a07ce4_progressive_thumbnail.jpg,6,Electronics,SELLER_9
PRODUCT_4071,"Leftfield: Leftism Limited Edition 2CD --- UK/EU Pressing, Electronic, Downtempo, House",Lightly used,38,1,https://media.karousell.com/media/photos/products/2024/6/12/leftfield_leftism_limited_edit_1718204184_6adb962e_progressive_thumbnail,6,Electronics,SELLER_10
PRODUCT_4072,Nixie RGB Clock Desktop Electronic Clock for Decoration - RGB Digital Clock Glow Tube Light - Multiple Modes,Brand new,138,1,https://media.karousell.com/media/photos/products/2024/5/26/nixie_rgb_clock_desktop_electr_1716741574_867d9773_progressive_thumbnail.jpg,6,Electronics,SELLER_1
PRODUCT_4073,"Power Electronics Devices, Circuits and Applications",Like new,85.3,1,https://media.karousell.com/media/photos/products/2024/6/16/power_electronics_devices_circ_1718537171_e85dc715_progressive_thumbnail.jpg,6,Electronics,SELLER_2
PRODUCT_4074,Electronic comb for animals ????,Brand new,45,1,https://media.karousell.com/media/photos/products/2024/6/3/electronic_comb_for_animals__1717392982_88fb3d80_progressive_thumbnail.jpg,6,Electronics,SELLER_3
PRODUCT_4075,Lanard The Corps-Air Command Helicopter with electronic sound.,Like new,35,1,https://media.karousell.com/media/photos/products/2024/6/3/lanard_the_corpsair_command_he_1717386256_d6a72289_progressive_thumbnail.jpg,6,Electronics,SELLER_4
PRODUCT_4076,MK-2089 61 Keys Electronic Keyboard,Like new,170,1,https://media.karousell.com/media/photos/products/2024/5/21/mk2089_electronic_keyboard_1716292595_01737d4c_progressive_thumbnail.jpg,6,Electronics,SELLER_5
PRODUCT_4077,New Electronic Luggage Scale,Brand new,15,1,https://media.karousell.com/media/photos/products/2024/6/23/new_electronic_luggage_scale_1719146345_89b050fc_progressive_thumbnail.jpg,6,Electronics,SELLER_6
PRODUCT_4078,Penimbang berat badan household digital intelligent high-precision baby weight electronic scale tare weight 20KG,Like new,40,1,https://media.karousell.com/media/photos/products/2024/6/9/penimbang_berat_badan_househol_1717902426_816cb948_progressive_thumbnail.jpg,6,Electronics,SELLER_7
PRODUCT_4079,Penimbang berat badan household digital intelligent high-precision baby weight electronic scale tare weight 20KG,Like new,40,1,https://media.karousell.com/media/photos/products/2024/6/9/penimbang_berat_badan_househol_1717902426_816cb948_progressive_thumbnail.jpg,6,Electronics,SELLER_8
PRODUCT_4080,Usmile x Marion Collet Electronic toothbrush travel box limited edition,Brand new,26.5,1,https://media.karousell.com/media/photos/products/2024/6/23/usmile_x_marion_collet_electro_1719135693_4da97296_progressive_thumbnail.jpg,6,Electronics,SELLER_9
PRODUCT_4081,Yamaha Electronic Piano,Lightly used,800,1,https://media.karousell.com/media/photos/products/2024/6/16/yamaha_electronic_piano_1718499874_17d1f790_progressive_thumbnail.jpg,6,Electronics,SELLER_10
PRODUCT_4082,Electronics,Like new,550,1,https://media.karousell.com/media/photos/products/2024/5/19/electronics_1716121222_a5e5006c_progressive_thumbnail.jpg,6,Electronics,SELLER_1
PRODUCT_4083,Retro Handheld Electronic Football Game,Brand new,75,1,https://media.karousell.com/media/photos/products/2024/5/16/retro_handheld_electronic_foot_1715831931_6be7f0b7_progressive_thumbnail.jpg,6,Electronics,SELLER_2
PRODUCT_4084,Batman The Animated Series Electronic CRIME STALKER Vehicle,Lightly used,120,1,https://media.karousell.com/media/photos/products/2024/6/22/batman_the_animated_series_ele_1719065979_e4758b02_progressive_thumbnail.jpg,6,Electronics,SELLER_3
PRODUCT_4085,Electronic Keyboard,Well used,90,1,https://media.karousell.com/media/photos/products/2024/6/3/electronic_keyboard_1717409327_70913867_progressive_thumbnail.jpg,6,Electronics,SELLER_4
PRODUCT_4086,TC Electronic Hall of Fame 2,Lightly used,450,1,https://media.karousell.com/media/photos/products/2024/5/12/tc_electronic_hall_of_fame_2_1715529224_18f1586c_progressive_thumbnail.jpg,6,Electronics,SELLER_5
PRODUCT_4087,Electronic kit,Brand new,15,1,https://media.karousell.com/media/photos/products/2024/6/12/electronic_kit_1718177766_f350dd9e_progressive_thumbnail,6,Electronics,SELLER_6
PRODUCT_4088,Electronic Dartboard,Brand new,350,1,https://media.karousell.com/media/photos/products/2024/6/1/electronic_dartboard_1717230796_f6bd3a96_progressive_thumbnail.jpg,6,Electronics,SELLER_7
PRODUCT_4089,Spiderman mask / helmet with electronic control,Brand new,265,1,https://media.karousell.com/media/photos/products/2024/3/8/spiderman_mask__helmet_with_el_1709857140_6539cb06_progressive_thumbnail.jpg,6,Electronics,SELLER_8
PRODUCT_4090,Automatic Sensor Electronic Interactive Feather Cat Toys,Brand new,75,1,https://media.karousell.com/media/photos/products/2024/6/21/automatic_sensor_electronic_in_1718986922_82dba990_progressive_thumbnail,6,Electronics,SELLER_9
PRODUCT_4091,50kg/110lb Luggage Scale Electronic Digital Scale Portable Handheld Suitcases Hanging Scale Weight Balance,Brand new,10,1,https://media.karousell.com/media/photos/products/2024/6/1/50kg110lb_luggage_scale_electr_1717221145_90159079_progressive_thumbnail.jpg,6,Electronics,SELLER_10
PRODUCT_4092,50kg/110lb Luggage Scale Electronic Digital Scale Portable Handheld Suitcases Hanging Scale Weight Balance,Brand new,10,1,https://media.karousell.com/media/photos/products/2024/6/1/50kg110lb_luggage_scale_electr_1717221145_90159079_progressive_thumbnail.jpg,6,Electronics,SELLER_1
PRODUCT_4093,Electronic ear wax,Brand new,30,1,https://media.karousell.com/media/photos/products/2024/6/21/electronic_ear_wax_1718972705_3d98b8a0_progressive_thumbnail.jpg,6,Electronics,SELLER_2
PRODUCT_4094,Yamaha DTX452K digital electronic drum,Lightly used,1300,1,https://media.karousell.com/media/photos/products/2024/5/10/yamaha_dtx452k_digital_electro_1715304093_e6e8ef28_progressive_thumbnail.jpg,6,Electronics,SELLER_3
PRODUCT_4095,TC Electronic Hall Of Fame 2 mini Reverb Pedal,Like new,300,1,https://media.karousell.com/media/photos/products/2024/5/10/tc_electronic_hall_of_fame_2_m_1715330405_763da267_progressive_thumbnail.jpg,6,Electronics,SELLER_4
PRODUCT_4096,MONOPOLY ELECTRONIC BANKING,Like new,100,1,https://media.karousell.com/media/photos/products/2024/6/10/monopoly_electronic_banking_1718003659_1915e92c_progressive_thumbnail.jpg,6,Electronics,SELLER_5
PRODUCT_4097,Hasbro Marvel War Machine Electronic,Lightly used,45,1,https://media.karousell.com/media/photos/products/2024/6/21/hasbro_marvel_war_machine_elec_1718930094_f0941ab0_progressive_thumbnail.jpg,6,Electronics,SELLER_6
PRODUCT_4098,Set Guitar Padel ( Boss dan Tc Electronic) with padel beg *read description*,Well used,1250,1,https://media.karousell.com/media/photos/products/2024/5/4/set_guitar_padel__boss_dan_tc__1714818806_c7283a95_progressive_thumbnail.jpg,6,Electronics,SELLER_7
PRODUCT_4099,Vintage Citizen 7800-870026 TA Electronic Cosmotron Quartz Japan,Lightly used,300,1,https://media.karousell.com/media/photos/products/2024/4/30/vintage_citizen_7800870026_ta__1714459195_fe4f6b62_progressive_thumbnail.jpg,6,Electronics,SELLER_8
PRODUCT_4100,"Nitecore BB21 Portable Air Blower for Cameras, Computers and Electronics",Brand new,249,1,https://media.karousell.com/media/photos/products/2024/5/30/nitecore_bb21_portable_air_blo_1717056731_56e6bf83_progressive_thumbnail,6,Electronics,SELLER_9
PRODUCT_4101,BMW F30 F32 F36 F80 F82 Rear AC Vent Grille Black with electronics heating elements,Like new,250,1,https://media.karousell.com/media/photos/products/2024/6/20/bmw_f30_f32_f36_f80_f82_rear_a_1718883711_7fb1d262_progressive_thumbnail.jpg,6,Electronics,SELLER_10
PRODUCT_4102,ELECTRONIC CAR FOR KIDS,Like new,280,1,https://media.karousell.com/media/photos/products/2024/4/27/electronic_car_for_kids_1714251408_d20843c9_progressive_thumbnail.jpg,6,Electronics,SELLER_1
PRODUCT_4103,??????(NEW) HASBRO MARVEL LEGENDS SERIES STAR LORD THE INFINITY SAGA ELECTRONIC ROLE PLAY HELMET WITH LIGHT & SOUND FX??????,Brand new,500,1,https://media.karousell.com/media/photos/products/2024/6/3/new_hasbro_marvel_legends_seri_1717433482_971b5072_progressive_thumbnail.jpg,6,Electronics,SELLER_2
PRODUCT_4104,Beyblade Electronic Dranzer V2,Lightly used,35,1,https://media.karousell.com/media/photos/products/2024/5/2/beyblade_electronic_dranzer_v2_1714611209_736c4ab1_progressive_thumbnail.jpg,6,Electronics,SELLER_3
PRODUCT_4105,Beyblade Electronic Dranzer V2,Lightly used,35,1,https://media.karousell.com/media/photos/products/2024/5/2/beyblade_electronic_dranzer_v2_1714611209_736c4ab1_progressive_thumbnail.jpg,6,Electronics,SELLER_4
PRODUCT_4106,"AeroBand PocketDrum 2 Plus Electric Air Drum Set Sticks, with Drumsticks, Pedals, Bluetooth and 8 Sounds, USB MIDI Function, Electronic Drums for Adults, Kids, Gift",Brand new,699,1,https://media.karousell.com/media/photos/products/2024/4/26/aeroband_pocketdrum_2_plus_ele_1714123951_b89fdbc9_progressive_thumbnail,6,Electronics,SELLER_5
PRODUCT_4107,Technics Electronic Piano,Heavily used,1000,1,https://media.karousell.com/media/photos/products/2024/4/25/technics_electronic_piano_1714057946_6450bd1e_progressive_thumbnail.jpg,6,Electronics,SELLER_6
PRODUCT_4108,Oclean X Pro Digital S Electronic Toothbrush,Brand new,380,1,https://media.karousell.com/media/photos/products/2024/4/25/oclean_x_pro_digital_s_1714045512_990d06f2_progressive_thumbnail.jpg,6,Electronics,SELLER_7
PRODUCT_4109,Electronic flash card reader,Like new,10,1,https://media.karousell.com/media/photos/products/2024/4/24/electronic_flash_card_reader_1713933137_d53083ca_progressive_thumbnail.jpg,6,Electronics,SELLER_8
PRODUCT_4110,Roland TD4kp electronics drum,Lightly used,1900,1,https://media.karousell.com/media/photos/products/2024/5/1/roland_td4kp_electronics_drum_1714606434_9ff8caba_progressive_thumbnail.jpg,6,Electronics,SELLER_9
PRODUCT_4111,Star Wars The Black Series Phase II Clone Trooper Premium Electronic Helmet,Brand new,500,1,https://media.karousell.com/media/photos/products/2024/4/25/star_wars_the_black_series_pha_1714031176_98064860_progressive_thumbnail,6,Electronics,SELLER_10
PRODUCT_4112,Vintage 1988 M&M's Dilbert Electronic Candy Dispenser Limited Edition Collectible,Lightly used,200,1,https://media.karousell.com/media/photos/products/2024/4/22/vintage_1988_mms_dilbert_elect_1713768978_173ef4ba_progressive_thumbnail.jpg,6,Electronics,SELLER_1
PRODUCT_4113,Roland td3 electronic drum,Well used,750,1,https://media.karousell.com/media/photos/products/2024/4/20/roland_td3_electronic_drum_1713606739_c9fe2b3f_progressive_thumbnail.jpg,6,Electronics,SELLER_2
PRODUCT_4114,Roland TD-1DMK Electronic Drums,Lightly used,2000,1,https://media.karousell.com/media/photos/products/2024/4/16/roland_td1dmk_electronic_drums_1713246144_eab678fd_progressive_thumbnail.jpg,6,Electronics,SELLER_3
PRODUCT_4115,Vintage Philips Electronic Clock Radio D3040,Lightly used,100,1,https://media.karousell.com/media/photos/products/2024/4/18/vintage_philips_electronic_clo_1713408500_e80e0f71_progressive_thumbnail.jpg,6,Electronics,SELLER_4
PRODUCT_4116,Alesis Surge Mesh Electronic Drum Kit,Like new,1500,1,https://media.karousell.com/media/photos/products/2024/4/23/alesis_surge_mesh_electronic_d_1713840372_9816bb3d_progressive_thumbnail.jpg,6,Electronics,SELLER_5
PRODUCT_4117,Electronic Lens Mount Adapter 4/3 - M4/3 OM 4/3 to micro M4/3 Olympus Panasonic Auto Focus ELT-43M43-AF(5637),Brand new,150,1,https://media.karousell.com/media/photos/products/2024/4/15/electronic_lens_mount_adapter__1713179320_87da6f97_progressive_thumbnail,6,Electronics,SELLER_6
PRODUCT_4118,Electronic Lens Mount Adapter 4/3 - M4/3 OM 4/3 to micro M4/3 Olympus Panasonic Auto Focus ELT-43M43-AF(5637),Brand new,150,1,https://media.karousell.com/media/photos/products/2024/4/15/electronic_lens_mount_adapter__1713179320_87da6f97_progressive_thumbnail,6,Electronics,SELLER_7
PRODUCT_4119,Minolta electronic shutter wire,Like new,50,1,https://media.karousell.com/media/photos/products/2024/6/18/minolta_electronic_shutter_wir_1718705950_7788e579_progressive_thumbnail.jpg,6,Electronics,SELLER_8
PRODUCT_4120,NUX DM-8 5-Piece Professional Digital Electronic Drum Set (DM8) - BUNDLE,Like new,5200,1,https://media.karousell.com/media/photos/products/2024/5/28/nux_dm8_5piece_professional_di_1716891864_94a8ccdc_progressive_thumbnail.jpg,6,Electronics,SELLER_9
PRODUCT_4121,Alesis DRP100 Electronic Drum Reference DJ Headphones,Like new,140,1,https://media.karousell.com/media/photos/products/2024/4/10/alesis_drp100_electronic_drum__1712770645_2b965f85_progressive_thumbnail,6,Electronics,SELLER_10
PRODUCT_4122,Fujicom JC-618 Electronic Piano Organ Portable Keyboard,Well used,130,1,https://media.karousell.com/media/photos/products/2024/6/3/fujicom_jc618_electronic_piano_1717410421_ed3080f4_progressive_thumbnail.jpg,6,Electronics,SELLER_1
PRODUCT_4123,Leica Visoflex Electronic ViewFinder 18767 for M10 M10P M10R M10M,Like new,1688,1,https://media.karousell.com/media/photos/products/2024/4/23/leica_visoflex_electronic_view_1713844356_7c040d37_progressive_thumbnail.jpg,6,Electronics,SELLER_2
PRODUCT_4124,TC Electronics Shaker Vibrato,Like new,150,1,https://media.karousell.com/media/photos/products/2024/6/3/tc_electronics_shaker_vibrato_1717442331_dcc1536b_progressive_thumbnail.jpg,6,Electronics,SELLER_3
PRODUCT_4125,"ELECTRONIC DEVICES AND CIRCUIT THEORY, 10th Edition",Like new,20,1,https://media.karousell.com/media/photos/products/2024/6/19/electronic_devices_and_circuit_1718756632_7614059f_progressive_thumbnail.jpg,6,Electronics,SELLER_4
PRODUCT_4126,FL 50kg/110lb Luggage Scale Electronic Digital Scale Portable Handheld Travel Suitcase Bag Hanging Scale Weight Balance - 7051,Brand new,20,1,https://media.karousell.com/media/photos/products/2024/4/5/fl_50kg110lb_luggage_scale_ele_1712323055_c048fb6c_progressive_thumbnail.jpg,6,Electronics,SELLER_1
PRODUCT_4127,Digital Water Timer Garden Automatic Irrigation Controller Electronic Water Timer Watering Irrigation System Controller Garden Irrigation Timer Sprinkler Controller,Brand new,59,1,https://media.karousell.com/media/photos/products/2024/3/30/digital_water_timer_garden_aut_1711774311_2f87c862_progressive_thumbnail.jpg,6,Electronics,SELLER_2
PRODUCT_4128,Rm65 each. Handheld 80s LCD Electronic Games,Heavily used,65,1,https://media.karousell.com/media/photos/products/2024/4/4/selling_as_lot_of_8_x_handheld_1712210692_055fe9b9_progressive_thumbnail.jpg,6,Electronics,SELLER_3
PRODUCT_4129,Wearable Power Rangers Lightning Collection Lord Zedd Electronic Helmet Hasbro toy headgear Cosplay,Brand new,180,1,https://media.karousell.com/media/photos/products/2024/3/15/wearable_power_rangers_lightni_1710461100_e53b89b5_progressive_thumbnail,6,Electronics,SELLER_4
PRODUCT_4130,Big muff ram’s head rams head fuzz electro harmonix guitar pedal effect boss behringer tc electronic rat distortion overdrive digitech joyo mooer,Lightly used,350,1,https://media.karousell.com/media/photos/products/2024/2/23/big_muff_rams_head_rams_head_f_1708674953_ce745ee7_progressive_thumbnail.jpg,6,Electronics,SELLER_5
PRODUCT_4131,Big muff ram’s head rams head fuzz electro harmonix guitar pedal effect boss behringer tc electronic rat distortion overdrive digitech joyo mooer,Lightly used,350,1,https://media.karousell.com/media/photos/products/2024/2/23/big_muff_rams_head_rams_head_f_1708674953_ce745ee7_progressive_thumbnail.jpg,6,Electronics,SELLER_6
PRODUCT_4132,Stereo chorus + pitch modulator & flanger. Tc electronic,Brand new,400,1,https://media.karousell.com/media/photos/products/2024/2/19/stereo_chorus__pitch_modulator_1708349288_7e613241_progressive_thumbnail.jpg,6,Electronics,SELLER_7
PRODUCT_4133,Digital Electronic Piano,Heavily used,158,1,https://media.karousell.com/media/photos/products/2024/1/27/digital_electronic_piano_1706341411_96dac7de_progressive_thumbnail.jpg,6,Electronics,SELLER_8
PRODUCT_4134,(CLEARANCE) Star Wars Black Series Poe Dameron Electronic Helmet The Last Jedi,Like new,299,1,https://media.karousell.com/media/photos/products/2024/1/17/clearance_star_wars_black_seri_1705452766_1383a87b_progressive_thumbnail.jpg,6,Electronics,SELLER_9
PRODUCT_4135,Captain Cardinal Electronic Helmet Hasbro Star Wars The Black Series,Brand new,950,1,https://media.karousell.com/media/photos/products/2024/1/12/captain_cardinal_electronic_he_1705028058_9ee84927_progressive_thumbnail.jpg,6,Electronics,SELLER_10
PRODUCT_4136,Xiaomi T500 electronic toothbrush,New,90,1,https://media.karousell.com/media/photos/products/2024/1/3/xiaomi_t500_electronic_toothbr_1704292703_8a1bf7fd_progressive_thumbnail.jpg,6,Electronics,SELLER_1
PRODUCT_4137,battery operated Epoch Toy Story Disney Hatchimals domino train electronic vintage lama toy mainan,Like new,17,1,https://media.karousell.com/media/photos/products/2024/1/1/battery_operated_epoch_toy_sto_1704151945_1d2df757_progressive_thumbnail,6,Electronics,SELLER_2
PRODUCT_4138,Heavy duty digital electronics Scale,Like new,85,1,https://media.karousell.com/media/photos/products/2023/12/21/heavy_duty_digital_electronics_1703118626_791fce23_progressive_thumbnail.jpg,6,Electronics,SELLER_3
PRODUCT_4139,TC ELECTRONIC - JIMS800 AMPWORX,Like new,600,1,https://media.karousell.com/media/photos/products/2023/12/20/tc_electronic__jims800_ampworx_1703041095_59d35833_progressive_thumbnail.jpg,6,Electronics,SELLER_4
PRODUCT_4140,Avengers Marvel Legends Series Endgame infinity Power Gauntlet Articulated Electronic Fist,Brand new,365,1,https://media.karousell.com/media/photos/products/2023/12/5/avengers_marvel_legends_series_1701755105_4a6cc85c_progressive_thumbnail,6,Electronics,SELLER_5
PRODUCT_4141,Repair Philips Steam Iron / Tefal Dan Barangan Electric / Electronic.,New,80,1,https://media.karousell.com/media/photos/products/2023/11/28/repair_philips_steam_iron__tef_1701162050_39c7affa_progressive_thumbnail,6,Electronics,SELLER_6
PRODUCT_4142,BLW EP-88 Electronic Piano Keyboard,Well used,400,1,https://media.karousell.com/media/photos/products/2023/11/25/blw_ep88_electronic_piano_keyb_1700882437_6957f947_progressive_thumbnail.jpg,6,Electronics,SELLER_7
